Unnamed: 0,Eepi,Kepi,Kstroma,eyelid-pressure,thickness_central 1d,thickness_central 4d,thickness_midperi 1d,thickness_midperi 4d,power_eye 1d,power_eye 4d,R_n 1d,R_n 4d,error
375,0.0014705466891931456,8.102376057826129e-07,0.0027576113970051016,0.00015803908645017716,-0.0032600300959454223,-0.004830050653402862,0.0003361420969986706,0.0006499613068930085,-1.195663713494767,-1.7329550323855045,7.810288707788556,7.9086227733967815,265.64160640291135
376,0.0009814169205496024,4.073271679065809e-06,0.0015213168710229905,0.000217503837813352,-0.005270055647644649,-0.006130065621034637,0.001177825445901691,0.0012487484371536198,-1.6523204895910126,-1.629863735638331,7.89370756777285,7.889563687269821,201.5874460538249
377,0.000828738195382023,3.800691849527325e-06,0.0012642814317697724,0.0002460257102836604,-0.006060061630384181,-0.007260077350294991,0.001454889305902804,0.0018475298889087874,-1.8431577515581523,-1.8152280008307855,7.929098683651798,7.923899249883078,164.2248084196108
378,0.0014238738044386732,4.435217848238812e-06,0.0011043634477109618,0.0002341085792907412,-0.004380053335789814,-0.0048400587145599056,0.0009441141642809736,0.0008364464503994584,-1.3741250957273436,-1.3534179256469372,7.842678036681921,7.838906078920046,243.9484757639588
379,0.0014261028281986872,2.1795972231730057e-06,0.004733045882286263,0.00023251035921979552,-0.004480045222352104,-0.005420057205371191,0.000752388895762561,0.0008456312481351577,-1.5040953910119086,-1.5698648892524858,7.866436193203981,7.8785135824585595,233.1345864243682
380,0.0011157054217434427,2.3701640586380746e-06,0.0011455602720319975,0.0002185874607240083,-0.004980045801888877,-0.006140060742031314,0.0008955164483426745,0.0012172329752671712,-1.6921813905631353,-1.7901887910745486,7.901073716457088,7.919243715968191,206.96502580468282
381,0.0014655324383909935,1.5133997963409484e-06,0.0020977951511008605,0.00018697495816846283,-0.003940038800472938,-0.005100054607522088,0.000537052076757992,0.0007655251384343711,-1.4231411076923592,-1.690824336821386,7.851621133199359,7.900822711845808,248.3174238373
382,0.0010638722421094236,1.9866241650407457e-06,0.0013926232379002127,0.0001398636960114419,-0.004080039358902769,-0.005280056124496377,0.0005554271650254974,0.0008324957571511221,-1.4812683329961374,-1.7729086806372436,7.862253064679735,7.916034018518978,241.83925463640833
383,0.0007724452668917113,1.5873704602539776e-06,0.0007698591470258183,0.0001800809863793714,-0.004860042436777581,-0.006790086293332331,0.0007484425837361169,0.0014864032140065805,-1.728822801382485,-2.1316419641134132,7.907857052523918,7.983205177013995,193.43540349414744
384,0.0011499608698497374,1.213404217836228e-06,0.002496748892254443,0.00016903018061849078,-0.003930032476538219,-0.005510053724166616,0.0004924046387928399,0.0008955164483446729,-1.4172998444917226,-1.8608729401515447,7.850554309497441,7.93240010106305,238.36955761847264
